origen,destino,modo_transporte,hora_salida,fecha_consulta,distancia_km,duracion_sin_trafico_min,duracion_con_trafico_min,diferencia_trafico_min,min_por_km
"Getafe, Madrid","Parla, Madrid",DRIVE,03:00,2026-02-27,10.84,15.5,12.8,-2.7,1.1808118081180812
"Moncloa, Madrid","Boadilla del Monte, Madrid",DRIVE,01:00,2026-02-27,20.84,19.4,18.2,-1.2,0.873320537428023
"Estación de Atocha, Madrid","Alcobendas, Madrid",DRIVE,10:00,2026-02-27,18.7,19.5,18.4,-1.1,0.9839572192513368
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,04:00,2026-02-27,15.35,25.0,19.8,-5.2,1.2899022801302933
"Estación de Atocha, Madrid",Ávila,DRIVE,19:00,2026-02-27,117.1,82.4,78.9,-3.5,0.6737830913748933
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,04:00,2026-02-27,20.96,25.8,20.2,-5.6,0.9637404580152671
"Móstoles, Madrid","Fuenlabrada, Madrid",DRIVE,13:00,2026-02-27,9.98,18.0,21.4,3.4,2.1442885771543083
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",DRIVE,04:00,2026-02-27,4.2,11.9,9.0,-2.9,2.142857142857143
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,10:00,2026-02-27,22.96,27.1,26.6,-0.5,1.1585365853658536
"Aranjuez, Madrid","Valdemoro, Madrid",DRIVE,17:00,2026-02-27,22.01,21.4,22.1,0.7,1.004089050431622
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,18:00,2026-02-27,8.78,22.4,21.8,-0.6,2.4829157175398637
"Estación de Atocha, Madrid","Zaragoza, España",DRIVE,09:00,2026-02-27,314.08,193.5,187.0,-6.5,0.5953897096281202
"Retiro, Madrid","Leganés, Madrid",DRIVE,02:00,2026-02-27,14.27,23.3,17.4,-5.9,1.2193412754029431
